Ciclo;CRS;Município;Código do IBGE;Ano;Número da armadilha;Ovos;Link;Latitude;Longitude;Resultado;Semana;Lat_lng
Janeiro;;Montes Claros;3143302;2024;124;164;Montes Claros_124;-16,70535;-43,86972;Positiva;3;-16.70535,-43.86972
Janeiro;;Montes Claros;3143302;2024;125;0;Montes Claros_125;-16,70585;-43,86678;Negativa;3;-16.70585,-43.86678
Janeiro;;Montes Claros;3143302;2024;126;0;Montes Claros_126;-16,70578;-43,86371;Negativa;3;-16.70578,-43.86371
Janeiro;;Montes Claros;3143302;2024;127;129;Montes Claros_127;-16,70523;-43,86124;Positiva;3;-16.70523,-43.86124
Janeiro;;Montes Claros;3143302;2024;128;316;Montes Claros_128;-16,70578;-43,85818;Positiva;3;-16.70578,-43.85818
Janeiro;;Montes Claros;3143302;2024;135;6;Montes Claros_135;-16,70827;-43,87334;Positiva;3;-16.70827,-43.87334
Janeiro;;Montes Claros;3143302;2024;136;76;Montes Claros_136;-16,70840;-43,87051;Positiva;3;-16.70840,-43.87051
Janeiro;;Montes Claros;3143302;2024;137;0;Montes Claros_137;-16,70844;-43,86441;Negativa;3;-16.70844,-43.86441
Janeiro;;Montes Claros;3143302;2024;138;0;Montes Claros_138;-16,70815;-43,86095;Negativa;3;-16.70815,-43.86095
Janeiro;;Montes Claros;3143302;2024;139;169;Montes Claros_139;-16,70808;-43,85780;Positiva;3;-16.70808,-43.85780
Janeiro;;Montes Claros;3143302;2024;146;0;Montes Claros_146;-16,71253;-43,88234;Negativa;3;-16.71253,-43.88234
Janeiro;;Montes Claros;3143302;2024;147;34;Montes Claros_147;-16,71123;-43,87583;Positiva;3;-16.71123,-43.87583
Janeiro;;Montes Claros;3143302;2024;148;45;Montes Claros_148;-16,71101;-43,87327;Positiva;3;-16.71101,-43.87327
Janeiro;;Montes Claros;3143302;2024;149;5;Montes Claros_149;-16,71119;-43,87058;Positiva;3;-16.71119,-43.87058
Janeiro;;Montes Claros;3143302;2024;150;0;Montes Claros_150;-16,71168;-43,86714;Negativa;3;-16.71168,-43.86714
Janeiro;;Montes Claros;3143302;2024;151;98;Montes Claros_151;-16,71132;-43,86403;Positiva;3;-16.71132,-43.86403
Janeiro;;Montes Claros;3143302;2024;152;92;Montes Claros_152;-16,71143;-43,86119;Positiva;3;-16.71143,-43.86119
Janeiro;;Montes Claros;3143302;2024;161;139;Montes Claros_161;-16,71427;-43,88855;Positiva;3;-16.71427,-43.88855
Janeiro;;Montes Claros;3143302;2024;162;8;Montes Claros_162;-16,71433;-43,88528;Positiva;3;-16.71433,-43.88528
Janeiro;;Montes Claros;3143302;2024;163;0;Montes Claros_163;-16,71473;-43,88244;Negativa;3;-16.71473,-43.88244
Janeiro;;Montes Claros;3143302;2024;164;57;Montes Claros_164;-16,71404;-43,87931;Positiva;3;-16.71404,-43.87931
Janeiro;;Montes Claros;3143302;2024;165;0;Montes Claros_165;-16,71404;-43,87636;Negativa;3;-16.71404,-43.87636
Janeiro;;Montes Claros;3143302;2024;166;0;Montes Claros_166;-16,71427;-43,87033;Negativa;3;-16.71427,-43.87033
Janeiro;;Montes Claros;3143302;2024;167;0;Montes Claros_167;-16,71445;-43,86688;Negativa;3;-16.71445,-43.86688
Janeiro;;Montes Claros;3143302;2024;168;0;Montes Claros_168;-16,71415;-43,86151;Negativa;3;-16.71415,-43.86151
Janeiro;;Montes Claros;3143302;2024;185;0;Montes Claros_185;-16,71694;-43,88829;Negativa;3;-16.71694,-43.88829
Janeiro;;Montes Claros;3143302;2024;188;32;Montes Claros_188;-16,71685;-43,87886;Positiva;3;-16.71685,-43.87886
Janeiro;;Montes Claros;3143302;2024;189;16;Montes Claros_189;-16,71679;-43,87594;Positiva;3;-16.71679,-43.87594
Janeiro;;Montes Claros;3143302;2024;190;0;Montes Claros_190;-16,71708;-43,87305;Negativa;3;-16.71708,-43.87305
Janeiro;;Montes Claros;3143302;2024;191;32;Montes Claros_191;-16,71766;-43,86962;Positiva;3;-16.71766,-43.86962
Janeiro;;Montes Claros;3143302;2024;192;0;Montes Claros_192;-16,71642;-43,86729;Negativa;3;-16.71642,-43.86729
Janeiro;;Montes Claros;3143302;2024;194;0;Montes Claros_194;-16,71738;-43,86164;Negativa;3;-16.71738,-43.86164
Janeiro;;Montes Claros;3143302;2024;215;0;Montes Claros_215;-16,72012;-43,87577;Negativa;3;-16.72012,-43.87577
Janeiro;;Montes Claros;3143302;2024;216;4;Montes Claros_216;-16,72011;-43,87291;Positiva;3;-16.72011,-43.87291
Janeiro;;Montes Claros;3143302;2024;217;87;Montes Claros_217;-16,72003;-43,86978;Positiva;3;-16.72003,-43.86978
Janeiro;;Montes Claros;3143302;2024;186;23;Montes Claros_186;-16,71742;-43,88526;Positiva;3;-16.71742,-43.88526
Janeiro;;Montes Claros;3143302;2024;187;13;Montes Claros_187;-16,71723;-43,88210;Positiva;3;-16.71723,-43.88210
Janeiro;;Montes Claros;3143302;2024;211;19;Montes Claros_211;-16,72014;-43,89069;Positiva;3;-16.72014,-43.89069
Janeiro;;Montes Claros;3143302;2024;212;35;Montes Claros_212;-16,72072;-43,88777;Positiva;3;-16.72072,-43.88777
Janeiro;;Montes Claros;3143302;2024;213;130;Montes Claros_213;-16,72022;-43,88486;Positiva;3;-16.72022,-43.88486
Janeiro;;Montes Claros;3143302;2024;214;1;Montes Claros_214;-16,71947;-43,88280;Positiva;3;-16.71947,-43.88280
Janeiro;;Montes Claros;3143302;2024;236;1;Montes Claros_236;-16,72283;-43,88819;Positiva;3;-16.72283,-43.88819
Janeiro;;Montes Claros;3143302;2024;237;46;Montes Claros_237;-16,72272;-43,88545;Positiva;3;-16.72272,-43.88545
Janeiro;;Montes Claros;3143302;2024;238;0;Montes Claros_238;-16,72307;-43,87638;Negativa;3;-16.72307,-43.87638
Janeiro;;Montes Claros;3143302;2024;239;45;Montes Claros_239;-16,72325;-43,87342;Positiva;3;-16.72325,-43.87342
Janeiro;;Montes Claros;3143302;2024;259;0;Montes Claros_259;-16,72561;-43,89675;Negativa;3;-16.72561,-43.89675
Janeiro;;Montes Claros;3143302;2024;260;114;Montes Claros_260;-16,72637;-43,89489;Positiva;3;-16.72637,-43.89489
Janeiro;;Montes Claros;3143302;2024;261;31;Montes Claros_261;-16,72620;-43,88865;Positiva;3;-16.72620,-43.88865
Janeiro;;Montes Claros;3143302;2024;262;0;Montes Claros_262;-16,72557;-43,88568;Negativa;3;-16.72557,-43.88568
Janeiro;;Montes Claros;3143302;2024;263;0;Montes Claros_263;-16,72487;-43,88199;Negativa;3;-16.72487,-43.88199
Janeiro;;Montes Claros;3143302;2024;264;141;Montes Claros_264;-16,72629;-43,87876;Positiva;3;-16.72629,-43.87876
Janeiro;;Montes Claros;3143302;2024;265;0;Montes Claros_265;-16,72592;-43,87594;Negativa;3;-16.72592,-43.87594
Janeiro;;Montes Claros;3143302;2024;266;11;Montes Claros_266;-16,72586;-43,87334;Positiva;3;-16.72586,-43.87334
Janeiro;;Montes Claros;3143302;2024;284;0;Montes Claros_284;-16,72908;-43,89147;Negativa;3;-16.72908,-43.89147
Janeiro;;Montes Claros;3143302;2024;285;1;Montes Claros_285;-16,72933;-43,88841;Positiva;3;-16.72933,-43.88841
Janeiro;;Montes Claros;3143302;2024;286;0;Montes Claros_286;-16,72919;-43,88470;Negativa;3;-16.72919,-43.88470
Janeiro;;Montes Claros;3143302;2024;287;14;Montes Claros_287;-16,72888;-43,88181;Positiva;3;-16.72888,-43.88181
Janeiro;;Montes Claros;3143302;2024;288;0;Montes Claros_288;-16,72931;-43,87955;Negativa;3;-16.72931,-43.87955
Janeiro;;Montes Claros;3143302;2024;131;43;Montes Claros_131;-16,70584;-43,84455;Positiva;3;-16.70584,-43.84455
Janeiro;;Montes Claros;3143302;2024;142;0;Montes Claros_142;-16,70856;-43,84634;Negativa;3;-16.70856,-43.84634
Janeiro;;Montes Claros;3143302;2024;143;0;Montes Claros_143;-16,70817;-43,84336;Negativa;3;-16.70817,-43.84336
Janeiro;;Montes Claros;3143302;2024;144;0;Montes Claros_144;-16,70894;-43,84016;Negativa;3;-16.70894,-43.84016
Janeiro;;Montes Claros;3143302;2024;155;0;Montes Claros_155;-16,71188;-43,84637;Negativa;3;-16.71188,-43.84637
Janeiro;;Montes Claros;3143302;2024;156;111;Montes Claros_156;-16,71180;-43,84282;Positiva;3;-16.71180,-43.84282
Janeiro;;Montes Claros;3143302;2024;157;0;Montes Claros_157;-16,71183;-43,83895;Negativa;3;-16.71183,-43.83895
Janeiro;;Montes Claros;3143302;2024;172;324;Montes Claros_172;-16,71484;-43,84907;Positiva;3;-16.71484,-43.84907
Janeiro;;Montes Claros;3143302;2024;173;1;Montes Claros_173;-16,71452;-43,84574;Positiva;3;-16.71452,-43.84574
Janeiro;;Montes Claros;3143302;2024;174;40;Montes Claros_174;-16,71446;-43,84280;Positiva;3;-16.71446,-43.84280
Janeiro;;Montes Claros;3143302;2024;175;19;Montes Claros_175;-16,71435;-43,84013;Positiva;3;-16.71435,-43.84013
Janeiro;;Montes Claros;3143302;2024;198;0;Montes Claros_198;-16,71660;-43,84921;Negativa;3;-16.71660,-43.84921
Janeiro;;Montes Claros;3143302;2024;199;0;Montes Claros_199;-16,71645;-43,84608;Negativa;3;-16.71645,-43.84608
Janeiro;;Montes Claros;3143302;2024;200;0;Montes Claros_200;-16,71724;-43,84036;Negativa;3;-16.71724,-43.84036
Janeiro;;Montes Claros;3143302;2024;201;25;Montes Claros_201;-16,71773;-43,83739;Positiva;3;-16.71773,-43.83739
Janeiro;;Montes Claros;3143302;2024;226;0;Montes Claros_226;-16,72061;-43,84265;Negativa;3;-16.72061,-43.84265
Janeiro;;Montes Claros;3143302;2024;227;20;Montes Claros_227;-16,71972;-43,83985;Positiva;3;-16.71972,-43.83985
Janeiro;;Montes Claros;3143302;2024;228;8;Montes Claros_228;-16,72054;-43,83113;Positiva;3;-16.72054,-43.83113
Janeiro;;Montes Claros;3143302;2024;229;0;Montes Claros_229;-16,72041;-43,82796;Negativa;3;-16.72041,-43.82796
Janeiro;;Montes Claros;3143302;2024;230;0;Montes Claros_230;-16,72033;-43,82505;Negativa;3;-16.72033,-43.82505
Janeiro;;Montes Claros;3143302;2024;249;184;Montes Claros_249;-16,72314;-43,84290;Positiva;3;-16.72314,-43.84290
Janeiro;;Montes Claros;3143302;2024;250;55;Montes Claros_250;-16,72296;-43,83994;Positiva;3;-16.72296,-43.83994
Janeiro;;Montes Claros;3143302;2024;251;0;Montes Claros_251;-16,72319;-43,83700;Negativa;3;-16.72319,-43.83700
Janeiro;;Montes Claros;3143302;2024;252;82;Montes Claros_252;-16,72332;-43,83107;Positiva;3;-16.72332,-43.83107
Janeiro;;Montes Claros;3143302;2024;253;0;Montes Claros_253;-16,72285;-43,82795;Negativa;3;-16.72285,-43.82795
Janeiro;;Montes Claros;3143302;2024;276;0;Montes Claros_276;-16,72693;-43,84338;Negativa;3;-16.72693,-43.84338
Janeiro;;Montes Claros;3143302;2024;277;0;Montes Claros_277;-16,72642;-43,84022;Negativa;3;-16.72642,-43.84022
Janeiro;;Montes Claros;3143302;2024;278;21;Montes Claros_278;-16,72651;-43,83746;Positiva;3;-16.72651,-43.83746
Janeiro;;Montes Claros;3143302;2024;279;0;Montes Claros_279;-16,72673;-43,83449;Negativa;3;-16.72673,-43.83449
Janeiro;;Montes Claros;3143302;2024;280;0;Montes Claros_280;-16,72673;-43,83100;Negativa;3;-16.72673,-43.83100
Janeiro;;Montes Claros;3143302;2024;300;3;Montes Claros_300;-16,72965;-43,84273;Positiva;3;-16.72965,-43.84273
Janeiro;;Montes Claros;3143302;2024;301;11;Montes Claros_301;-16,72958;-43,84021;Positiva;3;-16.72958,-43.84021
Janeiro;;Montes Claros;3143302;2024;302;0;Montes Claros_302;-16,72955;-43,83704;Negativa;3;-16.72955,-43.83704
Janeiro;;Montes Claros;3143302;2024;303;14;Montes Claros_303;-16,72948;-43,83453;Positiva;3;-16.72948,-43.83453
Janeiro;;Montes Claros;3143302;2024;304;0;Montes Claros_304;-16,72917;-43,83118;Negativa;3;-16.72917,-43.83118
Janeiro;;Montes Claros;3143302;2024;305;0;Montes Claros_305;-16,72959;-43,82878;Negativa;3;-16.72959,-43.82878
Janeiro;;Montes Claros;3143302;2024;324;17;Montes Claros_324;-16,73195;-43,84520;Positiva;3;-16.73195,-43.84520
Janeiro;;Montes Claros;3143302;2024;325;101;Montes Claros_325;-16,73284;-43,84293;Positiva;3;-16.73284,-43.84293
Janeiro;;Montes Claros;3143302;2024;326;0;Montes Claros_326;-16,73232;-43,84019;Negativa;3;-16.73232,-43.84019
Janeiro;;Montes Claros;3143302;2024;327;21;Montes Claros_327;-16,73239;-43,83699;Positiva;3;-16.73239,-43.83699
Janeiro;;Montes Claros;3143302;2024;328;31;Montes Claros_328;-16,73230;-43,83391;Positiva;3;-16.73230,-43.83391
Janeiro;;Montes Claros;3143302;2024;329;0;Montes Claros_329;-16,73229;-43,83150;Negativa;3;-16.73229,-43.83150
Janeiro;;Montes Claros;3143302;2024;330;0;Montes Claros_330;-16,73177;-43,82822;Negativa;3;-16.73177,-43.82822
Janeiro;;Montes Claros;3143302;2024;331;0;Montes Claros_331;-16,73264;-43,82596;Negativa;3;-16.73264,-43.82596
Janeiro;;Montes Claros;3143302;2024;348;0;Montes Claros_348;-16,73561;-43,84606;Negativa;3;-16.73561,-43.84606
Janeiro;;Montes Claros;3143302;2024;349;144;Montes Claros_349;-16,73562;-43,84315;Positiva;3;-16.73562,-43.84315
Janeiro;;Montes Claros;3143302;2024;350;0;Montes Claros_350;-16,73563;-43,84035;Negativa;3;-16.73563,-43.84035
Janeiro;;Montes Claros;3143302;2024;351;0;Montes Claros_351;-16,73578;-43,83709;Negativa;3;-16.73578,-43.83709
Janeiro;;Montes Claros;3143302;2024;352;1;Montes Claros_352;-16,73535;-43,83398;Positiva;3;-16.73535,-43.83398
Janeiro;;Montes Claros;3143302;2024;353;0;Montes Claros_353;-16,73534;-43,82629;Negativa;3;-16.73534,-43.82629
Janeiro;;Montes Claros;3143302;2024;367;0;Montes Claros_367;-16,73819;-43,84566;Negativa;3;-16.73819,-43.84566
Janeiro;;Montes Claros;3143302;2024;368;11;Montes Claros_368;-16,73849;-43,84338;Positiva;3;-16.73849,-43.84338
Janeiro;;Montes Claros;3143302;2024;369;8;Montes Claros_369;-16,73876;-43,84038;Positiva;3;-16.73876,-43.84038
Janeiro;;Montes Claros;3143302;2024;370;0;Montes Claros_370;-16,73868;-43,83751;Negativa;3;-16.73868,-43.83751
Janeiro;;Montes Claros;3143302;2024;371;0;Montes Claros_371;-16,73762;-43,83417;Negativa;3;-16.73762,-43.83417
Janeiro;;Montes Claros;3143302;2024;372;62;Montes Claros_372;-16,73838;-43,83139;Positiva;3;-16.73838,-43.83139
Janeiro;;Montes Claros;3143302;2024;373;70;Montes Claros_373;-16,73872;-43,82834;Positiva;3;-16.73872,-43.82834
Janeiro;;Montes Claros;3143302;2024;387;0;Montes Claros_387;-16,74113;-43,84552;Negativa;3;-16.74113,-43.84552
Janeiro;;Montes Claros;3143302;2024;388;84;Montes Claros_388;-16,74082;-43,84323;Positiva;3;-16.74082,-43.84323
Janeiro;;Montes Claros;3143302;2024;389;18;Montes Claros_389;-16,74165;-43,84045;Positiva;3;-16.74165,-43.84045
Janeiro;;Montes Claros;3143302;2024;390;51;Montes Claros_390;-16,74116;-43,83140;Positiva;3;-16.74116,-43.83140
Janeiro;;Montes Claros;3143302;2024;391;32;Montes Claros_391;-16,74131;-43,82798;Positiva;3;-16.74131,-43.82798
Janeiro;;Montes Claros;3143302;2024;392;64;Montes Claros_392;-16,74157;-43,82611;Positiva;3;-16.74157,-43.82611
Janeiro;;Montes Claros;3143302;2024;407;7;Montes Claros_407;-16,74471;-43,84539;Positiva;3;-16.74471,-43.84539
Janeiro;;Montes Claros;3143302;2024;408;22;Montes Claros_408;-16,74451;-43,84298;Positiva;3;-16.74451,-43.84298
Janeiro;;Montes Claros;3143302;2024;409;0;Montes Claros_409;-16,74414;-43,84019;Negativa;3;-16.74414,-43.84019
Janeiro;;Montes Claros;3143302;2024;410;219;Montes Claros_410;-16,74391;-43,83384;Positiva;3;-16.74391,-43.83384
Janeiro;;Montes Claros;3143302;2024;411;247;Montes Claros_411;-16,74353;-43,83103;Positiva;3;-16.74353,-43.83103
Janeiro;;Montes Claros;3143302;2024;412;531;Montes Claros_412;-16,74413;-43,82816;Positiva;3;-16.74413,-43.82816
Janeiro;;Montes Claros;3143302;2024;413;4;Montes Claros_413;-16,74386;-43,82535;Positiva;3;-16.74386,-43.82535
Janeiro;;Montes Claros;3143302;2024;427;12;Montes Claros_427;-16,74699;-43,84543;Positiva;3;-16.74699,-43.84543
Janeiro;;Montes Claros;3143302;2024;428;75;Montes Claros_428;-16,74743;-43,84308;Positiva;3;-16.74743,-43.84308
Janeiro;;Montes Claros;3143302;2024;429;0;Montes Claros_429;-16,74753;-43,83998;Negativa;3;-16.74753,-43.83998
Janeiro;;Montes Claros;3143302;2024;430;15;Montes Claros_430;-16,74776;-43,83498;Positiva;3;-16.74776,-43.83498
Janeiro;;Montes Claros;3143302;2024;431;28;Montes Claros_431;-16,74663;-43,83093;Positiva;3;-16.74663,-43.83093
Janeiro;;Montes Claros;3143302;2024;432;19;Montes Claros_432;-16,74660;-43,82780;Positiva;3;-16.74660,-43.82780
Janeiro;;Montes Claros;3143302;2024;446;0;Montes Claros_446;-16,75019;-43,84332;Negativa;3;-16.75019,-43.84332
Janeiro;;Montes Claros;3143302;2024;447;10;Montes Claros_447;-16,75009;-43,84054;Positiva;3;-16.75009,-43.84054
Janeiro;;Montes Claros;3143302;2024;448;0;Montes Claros_448;-16,74990;-43,83709;Negativa;3;-16.74990,-43.83709
Janeiro;;Montes Claros;3143302;2024;449;309;Montes Claros_449;-16,75048;-43,83397;Positiva;3;-16.75048,-43.83397
Janeiro;;Montes Claros;3143302;2024;450;49;Montes Claros_450;-16,75042;-43,83131;Positiva;3;-16.75042,-43.83131
Janeiro;;Montes Claros;3143302;2024;466;0;Montes Claros_466;-16,75357;-43,84370;Negativa;3;-16.75357,-43.84370
Janeiro;;Montes Claros;3143302;2024;467;0;Montes Claros_467;-16,75346;-43,84020;Negativa;3;-16.75346,-43.84020
Janeiro;;Montes Claros;3143302;2024;468;0;Montes Claros_468;-16,75257;-43,83586;Negativa;3;-16.75257,-43.83586
Janeiro;;Montes Claros;3143302;2024;483;101;Montes Claros_483;-16,75657;-43,84286;Positiva;3;-16.75657,-43.84286
Janeiro;;Montes Claros;3143302;2024;484;1;Montes Claros_484;-16,75631;-43,84038;Positiva;3;-16.75631,-43.84038
Janeiro;;Montes Claros;3143302;2024;485;0;Montes Claros_485;-16,75620;-43,83771;Negativa;3;-16.75620,-43.83771
Janeiro;;Montes Claros;3143302;2024;497;195;Montes Claros_497;-16,75940;-43,84022;Positiva;3;-16.75940,-43.84022
Janeiro;;Montes Claros;3143302;2024;509;3;Montes Claros_509;-16,76271;-43,84023;Positiva;3;-16.76271,-43.84023
Janeiro;;Montes Claros;3143302;2024;510;0;Montes Claros_510;-16,76212;-43,83661;Negativa;3;-16.76212,-43.83661
Janeiro;;Montes Claros;3143302;2024;117;0;Montes Claros_117;-16,70212;-43,83996;Negativa;3;-16.70212,-43.83996
Janeiro;;Montes Claros;3143302;2024;118;3;Montes Claros_118;-16,70245;-43,83662;Positiva;3;-16.70245,-43.83662
Janeiro;;Montes Claros;3143302;2024;119;0;Montes Claros_119;-16,70184;-43,81167;Negativa;3;-16.70184,-43.81167
Janeiro;;Montes Claros;3143302;2024;120;40;Montes Claros_120;-16,70176;-43,80606;Positiva;3;-16.70176,-43.80606
Janeiro;;Montes Claros;3143302;2024;132;15;Montes Claros_132;-16,70575;-43,83472;Positiva;3;-16.70575,-43.83472
Janeiro;;Montes Claros;3143302;2024;133;11;Montes Claros_133;-16,70566;-43,83153;Positiva;3;-16.70566,-43.83153
Janeiro;;Montes Claros;3143302;2024;134;127;Montes Claros_134;-16,70628;-43,79171;Positiva;3;-16.70628,-43.79171
Janeiro;;Montes Claros;3143302;2024;145;9;Montes Claros_145;-16,70846;-43,83176;Positiva;3;-16.70846,-43.83176
Janeiro;;Montes Claros;3143302;2024;158;1;Montes Claros_158;-16,71160;-43,81886;Positiva;3;-16.71160,-43.81886
Janeiro;;Montes Claros;3143302;2024;159;0;Montes Claros_159;-16,71163;-43,81636;Negativa;3;-16.71163,-43.81636
Janeiro;;Montes Claros;3143302;2024;160;47;Montes Claros_160;-16,71235;-43,80972;Positiva;3;-16.71235,-43.80972
Janeiro;;Montes Claros;3143302;2024;176;42;Montes Claros_176;-16,71436;-43,83688;Positiva;3;-16.71436,-43.83688
Janeiro;;Montes Claros;3143302;2024;177;139;Montes Claros_177;-16,71405;-43,83392;Positiva;3;-16.71405,-43.83392
Janeiro;;Montes Claros;3143302;2024;178;1;Montes Claros_178;-16,71460;-43,83052;Positiva;3;-16.71460,-43.83052
Janeiro;;Montes Claros;3143302;2024;179;27;Montes Claros_179;-16,71455;-43,81858;Positiva;3;-16.71455,-43.81858
Janeiro;;Montes Claros;3143302;2024;180;52;Montes Claros_180;-16,71441;-43,81592;Positiva;3;-16.71441,-43.81592
Janeiro;;Montes Claros;3143302;2024;181;66;Montes Claros_181;-16,71432;-43,81321;Positiva;3;-16.71432,-43.81321
Janeiro;;Montes Claros;3143302;2024;182;5;Montes Claros_182;-16,71464;-43,80972;Positiva;3;-16.71464,-43.80972
Janeiro;;Montes Claros;3143302;2024;183;0;Montes Claros_183;-16,71437;-43,80719;Negativa;3;-16.71437,-43.80719
Janeiro;;Montes Claros;3143302;2024;184;0;Montes Claros_184;-16,71465;-43,80412;Negativa;3;-16.71465,-43.80412
Janeiro;;Montes Claros;3143302;2024;202;3;Montes Claros_202;-16,71739;-43,83414;Positiva;3;-16.71739,-43.83414
Janeiro;;Montes Claros;3143302;2024;203;0;Montes Claros_203;-16,71750;-43,83127;Negativa;3;-16.71750,-43.83127
Janeiro;;Montes Claros;3143302;2024;204;99;Montes Claros_204;-16,71738;-43,82771;Positiva;3;-16.71738,-43.82771
Janeiro;;Montes Claros;3143302;2024;205;0;Montes Claros_205;-16,71785;-43,82247;Negativa;3;-16.71785,-43.82247
Janeiro;;Montes Claros;3143302;2024;206;13;Montes Claros_206;-16,71734;-43,81913;Positiva;3;-16.71734,-43.81913
Janeiro;;Montes Claros;3143302;2024;207;7;Montes Claros_207;-16,71742;-43,81644;Positiva;3;-16.71742,-43.81644
Janeiro;;Montes Claros;3143302;2024;208;3;Montes Claros_208;-16,71728;-43,81329;Positiva;3;-16.71728,-43.81329
Janeiro;;Montes Claros;3143302;2024;209;6;Montes Claros_209;-16,71732;-43,81024;Positiva;3;-16.71732,-43.81024
Janeiro;;Montes Claros;3143302;2024;210;0;Montes Claros_210;-16,71719;-43,80757;Negativa;3;-16.71719,-43.80757
Janeiro;;Montes Claros;3143302;2024;231;116;Montes Claros_231;-16,72049;-43,82197;Positiva;3;-16.72049,-43.82197
Janeiro;;Montes Claros;3143302;2024;232;0;Montes Claros_232;-16,72040;-43,81902;Negativa;3;-16.72040,-43.81902
Janeiro;;Montes Claros;3143302;2024;233;2;Montes Claros_233;-16,71996;-43,81618;Positiva;3;-16.71996,-43.81618
Janeiro;;Montes Claros;3143302;2024;234;3;Montes Claros_234;-16,72053;-43,81292;Positiva;3;-16.72053,-43.81292
Janeiro;;Montes Claros;3143302;2024;235;34;Montes Claros_235;-16,72043;-43,81037;Positiva;3;-16.72043,-43.81037
Janeiro;;Montes Claros;3143302;2024;254;0;Montes Claros_254;-16,72334;-43,81899;Negativa;3;-16.72334,-43.81899
Janeiro;;Montes Claros;3143302;2024;255;7;Montes Claros_255;-16,72332;-43,81612;Positiva;3;-16.72332,-43.81612
Janeiro;;Montes Claros;3143302;2024;256;0;Montes Claros_256;-16,72306;-43,81294;Negativa;3;-16.72306,-43.81294
Janeiro;;Montes Claros;3143302;2024;257;9;Montes Claros_257;-16,72309;-43,80998;Positiva;3;-16.72309,-43.80998
Janeiro;;Montes Claros;3143302;2024;258;59;Montes Claros_258;-16,72229;-43,80264;Positiva;3;-16.72229,-43.80264
Janeiro;;Montes Claros;3143302;2024;281;66;Montes Claros_281;-16,72618;-43,81938;Positiva;3;-16.72618,-43.81938
Janeiro;;Montes Claros;3143302;2024;282;108;Montes Claros_282;-16,72601;-43,81606;Positiva;3;-16.72601,-43.81606
Janeiro;;Montes Claros;3143302;2024;283;0;Montes Claros_283;-16,72599;-43,81290;Negativa;3;-16.72599,-43.81290
Janeiro;;Montes Claros;3143302;2024;306;0;Montes Claros_306;-16,72942;-43,81826;Negativa;3;-16.72942,-43.81826
Janeiro;;Montes Claros;3143302;2024;307;4;Montes Claros_307;-16,72939;-43,81507;Positiva;3;-16.72939,-43.81507
Janeiro;;Montes Claros;3143302;2024;332;0;Montes Claros_332;-16,73262;-43,81349;Negativa;3;-16.73262,-43.81349
Janeiro;;Montes Claros;3143302;2024;333;8;Montes Claros_333;-16,73151;-43,81013;Positiva;3;-16.73151,-43.81013
Janeiro;;Montes Claros;3143302;2024;354;37;Montes Claros_354;-16,73466;-43,81288;Positiva;3;-16.73466,-43.81288
Janeiro;;Montes Claros;3143302;2024;289;0;Montes Claros_289;-16,72884;-43,87612;Negativa;3;-16.72884,-43.87612
Janeiro;;Montes Claros;3143302;2024;290;15;Montes Claros_290;-16,72912;-43,87349;Positiva;3;-16.72912,-43.87349
Janeiro;;Montes Claros;3143302;2024;308;4;Montes Claros_308;-16,73256;-43,89462;Positiva;3;-16.73256,-43.89462
Janeiro;;Montes Claros;3143302;2024;309;0;Montes Claros_309;-16,73184;-43,89126;Negativa;3;-16.73184,-43.89126
Janeiro;;Montes Claros;3143302;2024;310;91;Montes Claros_310;-16,73189;-43,88835;Positiva;3;-16.73189,-43.88835
Janeiro;;Montes Claros;3143302;2024;311;263;Montes Claros_311;-16,73169;-43,88479;Positiva;3;-16.73169,-43.88479
Janeiro;;Montes Claros;3143302;2024;334;0;Montes Claros_334;-16,73482;-43,89125;Negativa;3;-16.73482,-43.89125
Janeiro;;Montes Claros;3143302;2024;335;19;Montes Claros_335;-16,73592;-43,88899;Positiva;3;-16.73592,-43.88899
Janeiro;;Montes Claros;3143302;2024;336;0;Montes Claros_336;-16,73568;-43,88172;Negativa;3;-16.73568,-43.88172
Janeiro;;Montes Claros;3143302;2024;355;0;Montes Claros_355;-16,73821;-43,88242;Negativa;3;-16.73821,-43.88242
Janeiro;;Montes Claros;3143302;2024;374;344;Montes Claros_374;-16,74091;-43,88544;Positiva;3;-16.74091,-43.88544
Janeiro;;Montes Claros;3143302;2024;375;18;Montes Claros_375;-16,74076;-43,88243;Positiva;3;-16.74076,-43.88243
Janeiro;;Montes Claros;3143302;2024;393;0;Montes Claros_393;-16,74293;-43,89758;Negativa;3;-16.74293,-43.89758
Janeiro;;Montes Claros;3143302;2024;394;34;Montes Claros_394;-16,74387;-43,88801;Positiva;3;-16.74387,-43.88801
Janeiro;;Montes Claros;3143302;2024;395;0;Montes Claros_395;-16,74360;-43,88517;Negativa;3;-16.74360,-43.88517
Janeiro;;Montes Claros;3143302;2024;396;0;Montes Claros_396;-16,74391;-43,88216;Negativa;3;-16.74391,-43.88216
Janeiro;;Montes Claros;3143302;2024;397;0;Montes Claros_397;-16,74407;-43,87902;Negativa;3;-16.74407,-43.87902
Janeiro;;Montes Claros;3143302;2024;398;260;Montes Claros_398;-16,74385;-43,87620;Positiva;3;-16.74385,-43.87620
Janeiro;;Montes Claros;3143302;2024;400;56;Montes Claros_400;-16,74410;-43,87024;Positiva;3;-16.74410,-43.87024
