Ciclo;CRS;Município;Código do IBGE;Ano;Número da armadilha;Ovos;Link;Latitude;Longitude;Resultado;Semana;Lat_lng
Março;;Montes Claros;3143302;2024;44;12;Montes Claros_44;-16,68475;-43,82107;Positiva;13;-16.68475,-43.82107
Março;;Montes Claros;3143302;2024;45;241;Montes Claros_45;-16,68492;-43,81811;Positiva;9;-16.68492,-43.81811
Março;;Montes Claros;3143302;2024;45;71;Montes Claros_45;-16,68492;-43,81811;Positiva;11;-16.68492,-43.81811
Março;;Montes Claros;3143302;2024;45;0;Montes Claros_45;-16,68492;-43,81811;Negativa;13;-16.68492,-43.81811
Março;;Montes Claros;3143302;2024;46;0;Montes Claros_46;-16,68726;-43,88005;Negativa;9;-16.68726,-43.88005
Março;;Montes Claros;3143302;2024;46;71;Montes Claros_46;-16,68726;-43,88005;Positiva;11;-16.68726,-43.88005
Março;;Montes Claros;3143302;2024;46;0;Montes Claros_46;-16,68726;-43,88005;Negativa;13;-16.68726,-43.88005
Março;;Montes Claros;3143302;2024;47;159;Montes Claros_47;-16,68737;-43,87618;Positiva;9;-16.68737,-43.87618
Março;;Montes Claros;3143302;2024;47;55;Montes Claros_47;-16,68737;-43,87618;Positiva;11;-16.68737,-43.87618
Março;;Montes Claros;3143302;2024;47;38;Montes Claros_47;-16,68737;-43,87618;Positiva;13;-16.68737,-43.87618
Março;;Montes Claros;3143302;2024;48;334;Montes Claros_48;-16,68722;-43,84605;Positiva;9;-16.68722,-43.84605
Março;;Montes Claros;3143302;2024;48;95;Montes Claros_48;-16,68722;-43,84605;Positiva;11;-16.68722,-43.84605
Março;;Montes Claros;3143302;2024;48;441;Montes Claros_48;-16,68722;-43,84605;Positiva;13;-16.68722,-43.84605
Março;;Montes Claros;3143302;2024;49;0;Montes Claros_49;-16,68836;-43,84344;Negativa;9;-16.68836,-43.84344
Março;;Montes Claros;3143302;2024;49;0;Montes Claros_49;-16,68836;-43,84344;Negativa;11;-16.68836,-43.84344
Março;;Montes Claros;3143302;2024;49;42;Montes Claros_49;-16,68836;-43,84344;Positiva;13;-16.68836,-43.84344
